Liga: Ligue_1   ; MinCof: 1.65; DiffDraw: 0.35; DiffWin: 0.5; BetsNumber: 226; BetsWin:125; BetsDraw: 139; CorrectResults: 96; CorrectDraws: 54; CorrectWins: 42; SUM: 47.18
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 0.6; BetsNumber: 216; BetsWin:88; BetsDraw: 156; CorrectResults: 90; CorrectDraws: 58; CorrectWins: 32; SUM: 50.66
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 0.6; BetsNumber: 224; BetsWin:88; BetsDraw: 164; CorrectResults: 92; CorrectDraws: 60; CorrectWins: 32; SUM: 53.98
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 0.6; BetsNumber: 229; BetsWin:88; BetsDraw: 169; CorrectResults: 93; CorrectDraws: 61; CorrectWins: 32; SUM: 52.29
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 0.65; BetsNumber: 192; BetsWin:79; BetsDraw: 139; CorrectResults: 81; CorrectDraws: 54; CorrectWins: 27; SUM: 47.63
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 0.65; BetsNumber: 200; BetsWin:79; BetsDraw: 147; CorrectResults: 84; CorrectDraws: 57; CorrectWins: 27; SUM: 49.29
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 0.65; BetsNumber: 209; BetsWin:79; BetsDraw: 156; CorrectResults: 85; CorrectDraws: 58; CorrectWins: 27; SUM: 44.75
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 0.65; BetsNumber: 217; BetsWin:79; BetsDraw: 164; CorrectResults: 87; CorrectDraws: 60; CorrectWins: 27; SUM: 48.07
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 0.65; BetsNumber: 222; BetsWin:79; BetsDraw: 169; CorrectResults: 88; CorrectDraws: 61; CorrectWins: 27; SUM: 46.38
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 0.7; BetsNumber: 179; BetsWin:59; BetsDraw: 139; CorrectResults: 74; CorrectDraws: 54; CorrectWins: 20; SUM: 44.28
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 0.7; BetsNumber: 187; BetsWin:59; BetsDraw: 147; CorrectResults: 77; CorrectDraws: 57; CorrectWins: 20; SUM: 45.94
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 0.7; BetsNumber: 196; BetsWin:59; BetsDraw: 156; CorrectResults: 78; CorrectDraws: 58; CorrectWins: 20; SUM: 41.4
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 0.7; BetsNumber: 204; BetsWin:59; BetsDraw: 164; CorrectResults: 80; CorrectDraws: 60; CorrectWins: 20; SUM: 44.72
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 0.7; BetsNumber: 209; BetsWin:59; BetsDraw: 169; CorrectResults: 81; CorrectDraws: 61; CorrectWins: 20; SUM: 43.03
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 0.75; BetsNumber: 174; BetsWin:51; BetsDraw: 139; CorrectResults: 71; CorrectDraws: 54; CorrectWins: 17; SUM: 42.12
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 0.75; BetsNumber: 182; BetsWin:51; BetsDraw: 147; CorrectResults: 74; CorrectDraws: 57; CorrectWins: 17; SUM: 43.78
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 0.75; BetsNumber: 191; BetsWin:51; BetsDraw: 156; CorrectResults: 75; CorrectDraws: 58; CorrectWins: 17; SUM: 39.24
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 0.75; BetsNumber: 199; BetsWin:51; BetsDraw: 164; CorrectResults: 77; CorrectDraws: 60; CorrectWins: 17; SUM: 42.56
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 0.75; BetsNumber: 204; BetsWin:51; BetsDraw: 169; CorrectResults: 78; CorrectDraws: 61; CorrectWins: 17; SUM: 40.87
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 0.8; BetsNumber: 171; BetsWin:48; BetsDraw: 139; CorrectResults: 71; CorrectDraws: 54; CorrectWins: 17; SUM: 45.12
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 0.8; BetsNumber: 179; BetsWin:48; BetsDraw: 147; CorrectResults: 74; CorrectDraws: 57; CorrectWins: 17; SUM: 46.78
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 0.8; BetsNumber: 188; BetsWin:48; BetsDraw: 156; CorrectResults: 75; CorrectDraws: 58; CorrectWins: 17; SUM: 42.24
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 0.8; BetsNumber: 196; BetsWin:48; BetsDraw: 164; CorrectResults: 77; CorrectDraws: 60; CorrectWins: 17; SUM: 45.56
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 0.8; BetsNumber: 201; BetsWin:48; BetsDraw: 169; CorrectResults: 78; CorrectDraws: 61; CorrectWins: 17; SUM: 43.87
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 0.85; BetsNumber: 166; BetsWin:40; BetsDraw: 139; CorrectResults: 68; CorrectDraws: 54; CorrectWins: 14; SUM: 43.78
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 0.85; BetsNumber: 174; BetsWin:40; BetsDraw: 147; CorrectResults: 71; CorrectDraws: 57; CorrectWins: 14; SUM: 45.44
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 0.85; BetsNumber: 183; BetsWin:40; BetsDraw: 156; CorrectResults: 72; CorrectDraws: 58; CorrectWins: 14; SUM: 40.9
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 0.85; BetsNumber: 191; BetsWin:40; BetsDraw: 164; CorrectResults: 74; CorrectDraws: 60; CorrectWins: 14; SUM: 44.22
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 0.85; BetsNumber: 196; BetsWin:40; BetsDraw: 169; CorrectResults: 75; CorrectDraws: 61; CorrectWins: 14; SUM: 42.53
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 0.9; BetsNumber: 162; BetsWin:33; BetsDraw: 139; CorrectResults: 65; CorrectDraws: 54; CorrectWins: 11; SUM: 41.61
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 0.9; BetsNumber: 170; BetsWin:33; BetsDraw: 147; CorrectResults: 68; CorrectDraws: 57; CorrectWins: 11; SUM: 43.27
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 0.9; BetsNumber: 179; BetsWin:33; BetsDraw: 156; CorrectResults: 69; CorrectDraws: 58; CorrectWins: 11; SUM: 38.73
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 0.9; BetsNumber: 187; BetsWin:33; BetsDraw: 164; CorrectResults: 71; CorrectDraws: 60; CorrectWins: 11; SUM: 42.05
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 0.9; BetsNumber: 192; BetsWin:33; BetsDraw: 169; CorrectResults: 72; CorrectDraws: 61; CorrectWins: 11; SUM: 40.36
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 0.95; BetsNumber: 156; BetsWin:25; BetsDraw: 139; CorrectResults: 62; CorrectDraws: 54; CorrectWins: 8; SUM: 41.37
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 0.95; BetsNumber: 164; BetsWin:25; BetsDraw: 147; CorrectResults: 65; CorrectDraws: 57; CorrectWins: 8; SUM: 43.03
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 0.95; BetsNumber: 173; BetsWin:25; BetsDraw: 156; CorrectResults: 66; CorrectDraws: 58; CorrectWins: 8; SUM: 38.49
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 0.95; BetsNumber: 181; BetsWin:25; BetsDraw: 164; CorrectResults: 68; CorrectDraws: 60; CorrectWins: 8; SUM: 41.81
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 0.95; BetsNumber: 186; BetsWin:25; BetsDraw: 169; CorrectResults: 69; CorrectDraws: 61; CorrectWins: 8; SUM: 40.12
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 1; BetsNumber: 152; BetsWin:19; BetsDraw: 139; CorrectResults: 60; CorrectDraws: 54; CorrectWins: 6; SUM: 38.64
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 1; BetsNumber: 160; BetsWin:19; BetsDraw: 147; CorrectResults: 63; CorrectDraws: 57; CorrectWins: 6; SUM: 40.3
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 1; BetsNumber: 169; BetsWin:19; BetsDraw: 156; CorrectResults: 64; CorrectDraws: 58; CorrectWins: 6; SUM: 35.76
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 1; BetsNumber: 177; BetsWin:19; BetsDraw: 164; CorrectResults: 66; CorrectDraws: 60; CorrectWins: 6; SUM: 39.08
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 1; BetsNumber: 182; BetsWin:19; BetsDraw: 169; CorrectResults: 67; CorrectDraws: 61; CorrectWins: 6; SUM: 37.39
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 1.05; BetsNumber: 150; BetsWin:16; BetsDraw: 139; CorrectResults: 59; CorrectDraws: 54; CorrectWins: 5; SUM: 38.78
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 1.05; BetsNumber: 158; BetsWin:16; BetsDraw: 147; CorrectResults: 62; CorrectDraws: 57; CorrectWins: 5; SUM: 40.44
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 1.05; BetsNumber: 167; BetsWin:16; BetsDraw: 156; CorrectResults: 63; CorrectDraws: 58; CorrectWins: 5; SUM: 35.9
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 1.05; BetsNumber: 175; BetsWin:16; BetsDraw: 164; CorrectResults: 65; CorrectDraws: 60; CorrectWins: 5; SUM: 39.22
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 1.05; BetsNumber: 180; BetsWin:16; BetsDraw: 169; CorrectResults: 66; CorrectDraws: 61; CorrectWins: 5; SUM: 37.53
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 1.1; BetsNumber: 149; BetsWin:14; BetsDraw: 139; CorrectResults: 58; CorrectDraws: 54; CorrectWins: 4; SUM: 37.82
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 1.1; BetsNumber: 157; BetsWin:14; BetsDraw: 147; CorrectResults: 61; CorrectDraws: 57; CorrectWins: 4; SUM: 39.48
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 1.1; BetsNumber: 166; BetsWin:14; BetsDraw: 156; CorrectResults: 62; CorrectDraws: 58; CorrectWins: 4; SUM: 34.94
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 1.1; BetsNumber: 174; BetsWin:14; BetsDraw: 164; CorrectResults: 64; CorrectDraws: 60; CorrectWins: 4; SUM: 38.26
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 1.1; BetsNumber: 179; BetsWin:14; BetsDraw: 169; CorrectResults: 65; CorrectDraws: 61; CorrectWins: 4; SUM: 36.57
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 1.15; BetsNumber: 148; BetsWin:12; BetsDraw: 139; CorrectResults: 57; CorrectDraws: 54; CorrectWins: 3; SUM: 36.9
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 1.15; BetsNumber: 156; BetsWin:12; BetsDraw: 147; CorrectResults: 60; CorrectDraws: 57; CorrectWins: 3; SUM: 38.56
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 1.15; BetsNumber: 165; BetsWin:12; BetsDraw: 156; CorrectResults: 61; CorrectDraws: 58; CorrectWins: 3; SUM: 34.02
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 1.15; BetsNumber: 173; BetsWin:12; BetsDraw: 164; CorrectResults: 63; CorrectDraws: 60; CorrectWins: 3; SUM: 37.34
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 1.15; BetsNumber: 178; BetsWin:12; BetsDraw: 169; CorrectResults: 64; CorrectDraws: 61; CorrectWins: 3; SUM: 35.65
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 1.2; BetsNumber: 147; BetsWin:11; BetsDraw: 139; CorrectResults: 57; CorrectDraws: 54; CorrectWins: 3; SUM: 37.9
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 1.2; BetsNumber: 155; BetsWin:11; BetsDraw: 147; CorrectResults: 60; CorrectDraws: 57; CorrectWins: 3; SUM: 39.56
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 1.2; BetsNumber: 164; BetsWin:11; BetsDraw: 156; CorrectResults: 61; CorrectDraws: 58; CorrectWins: 3; SUM: 35.02
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 1.2; BetsNumber: 172; BetsWin:11; BetsDraw: 164; CorrectResults: 63; CorrectDraws: 60; CorrectWins: 3; SUM: 38.34
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 1.2; BetsNumber: 177; BetsWin:11; BetsDraw: 169; CorrectResults: 64; CorrectDraws: 61; CorrectWins: 3; SUM: 36.65
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 1.25; BetsNumber: 147; BetsWin:11; BetsDraw: 139; CorrectResults: 57; CorrectDraws: 54; CorrectWins: 3; SUM: 37.9
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 1.25; BetsNumber: 155; BetsWin:11; BetsDraw: 147; CorrectResults: 60; CorrectDraws: 57; CorrectWins: 3; SUM: 39.56
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 1.25; BetsNumber: 164; BetsWin:11; BetsDraw: 156; CorrectResults: 61; CorrectDraws: 58; CorrectWins: 3; SUM: 35.02
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 1.25; BetsNumber: 172; BetsWin:11; BetsDraw: 164; CorrectResults: 63; CorrectDraws: 60; CorrectWins: 3; SUM: 38.34
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 1.25; BetsNumber: 177; BetsWin:11; BetsDraw: 169; CorrectResults: 64; CorrectDraws: 61; CorrectWins: 3; SUM: 36.65
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 1.3; BetsNumber: 147; BetsWin:11; BetsDraw: 139; CorrectResults: 57; CorrectDraws: 54; CorrectWins: 3; SUM: 37.9
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 1.3; BetsNumber: 155; BetsWin:11; BetsDraw: 147; CorrectResults: 60; CorrectDraws: 57; CorrectWins: 3; SUM: 39.56
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 1.3; BetsNumber: 164; BetsWin:11; BetsDraw: 156; CorrectResults: 61; CorrectDraws: 58; CorrectWins: 3; SUM: 35.02
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 1.3; BetsNumber: 172; BetsWin:11; BetsDraw: 164; CorrectResults: 63; CorrectDraws: 60; CorrectWins: 3; SUM: 38.34
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 1.3; BetsNumber: 177; BetsWin:11; BetsDraw: 169; CorrectResults: 64; CorrectDraws: 61; CorrectWins: 3; SUM: 36.65
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 1.35; BetsNumber: 146; BetsWin:10; BetsDraw: 139; CorrectResults: 57; CorrectDraws: 54; CorrectWins: 3; SUM: 38.9
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 1.35; BetsNumber: 154; BetsWin:10; BetsDraw: 147; CorrectResults: 60; CorrectDraws: 57; CorrectWins: 3; SUM: 40.56
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 1.35; BetsNumber: 163; BetsWin:10; BetsDraw: 156; CorrectResults: 61; CorrectDraws: 58; CorrectWins: 3; SUM: 36.02
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 1.35; BetsNumber: 171; BetsWin:10; BetsDraw: 164; CorrectResults: 63; CorrectDraws: 60; CorrectWins: 3; SUM: 39.34
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 1.35; BetsNumber: 176; BetsWin:10; BetsDraw: 169; CorrectResults: 64; CorrectDraws: 61; CorrectWins: 3; SUM: 37.65
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 1.4; BetsNumber: 144; BetsWin:7; BetsDraw: 139; CorrectResults: 56; CorrectDraws: 54; CorrectWins: 2; SUM: 39.06
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 1.4; BetsNumber: 152; BetsWin:7; BetsDraw: 147; CorrectResults: 59; CorrectDraws: 57; CorrectWins: 2; SUM: 40.72
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 1.4; BetsNumber: 161; BetsWin:7; BetsDraw: 156; CorrectResults: 60; CorrectDraws: 58; CorrectWins: 2; SUM: 36.18
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 1.4; BetsNumber: 169; BetsWin:7; BetsDraw: 164; CorrectResults: 62; CorrectDraws: 60; CorrectWins: 2; SUM: 39.5
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 1.4; BetsNumber: 174; BetsWin:7; BetsDraw: 169; CorrectResults: 63; CorrectDraws: 61; CorrectWins: 2; SUM: 37.81
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 1.45; BetsNumber: 142; BetsWin:4; BetsDraw: 139; CorrectResults: 55; CorrectDraws: 54; CorrectWins: 1; SUM: 38.98
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 1.45; BetsNumber: 150; BetsWin:4; BetsDraw: 147; CorrectResults: 58; CorrectDraws: 57; CorrectWins: 1; SUM: 40.64
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 1.45; BetsNumber: 159; BetsWin:4; BetsDraw: 156; CorrectResults: 59; CorrectDraws: 58; CorrectWins: 1; SUM: 36.1
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 1.45; BetsNumber: 167; BetsWin:4; BetsDraw: 164; CorrectResults: 61; CorrectDraws: 60; CorrectWins: 1; SUM: 39.42
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 1.45; BetsNumber: 172; BetsWin:4; BetsDraw: 169; CorrectResults: 62; CorrectDraws: 61; CorrectWins: 1; SUM: 37.73
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 1.5; BetsNumber: 142; BetsWin:4; BetsDraw: 139; CorrectResults: 55; CorrectDraws: 54; CorrectWins: 1; SUM: 38.98
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 1.5; BetsNumber: 150; BetsWin:4; BetsDraw: 147; CorrectResults: 58; CorrectDraws: 57; CorrectWins: 1; SUM: 40.64
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 1.5; BetsNumber: 159; BetsWin:4; BetsDraw: 156; CorrectResults: 59; CorrectDraws: 58; CorrectWins: 1; SUM: 36.1
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 1.5; BetsNumber: 167; BetsWin:4; BetsDraw: 164; CorrectResults: 61; CorrectDraws: 60; CorrectWins: 1; SUM: 39.42
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 1.5; BetsNumber: 172; BetsWin:4; BetsDraw: 169; CorrectResults: 62; CorrectDraws: 61; CorrectWins: 1; SUM: 37.73
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 1.55; BetsNumber: 141; BetsWin:2; BetsDraw: 139; CorrectResults: 54; CorrectDraws: 54; CorrectWins: 0; SUM: 36.85
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 1.55; BetsNumber: 149; BetsWin:2; BetsDraw: 147; CorrectResults: 57; CorrectDraws: 57; CorrectWins: 0; SUM: 38.51
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 1.55; BetsNumber: 158; BetsWin:2; BetsDraw: 156; CorrectResults: 58; CorrectDraws: 58; CorrectWins: 0; SUM: 33.97
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 1.55; BetsNumber: 166; BetsWin:2; BetsDraw: 164; CorrectResults: 60; CorrectDraws: 60; CorrectWins: 0; SUM: 37.29
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 1.55; BetsNumber: 171; BetsWin:2; BetsDraw: 169; CorrectResults: 61; CorrectDraws: 61; CorrectWins: 0; SUM: 35.6
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 1.6; BetsNumber: 141; BetsWin:2; BetsDraw: 139; CorrectResults: 54; CorrectDraws: 54; CorrectWins: 0; SUM: 36.85
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 1.6; BetsNumber: 149; BetsWin:2; BetsDraw: 147; CorrectResults: 57; CorrectDraws: 57; CorrectWins: 0; SUM: 38.51
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 1.6; BetsNumber: 158; BetsWin:2; BetsDraw: 156; CorrectResults: 58; CorrectDraws: 58; CorrectWins: 0; SUM: 33.97
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 1.6; BetsNumber: 166; BetsWin:2; BetsDraw: 164; CorrectResults: 60; CorrectDraws: 60; CorrectWins: 0; SUM: 37.29
Liga: Ligue_1   ; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 1.6; BetsNumber: 171; BetsWin:2; BetsDraw: 169; CorrectResults: 61; CorrectDraws: 61; CorrectWins: 0; SUM: 35.6
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 0.5; BetsNumber: 212; BetsWin:105; BetsDraw: 139; CorrectResults: 90; CorrectDraws: 54; CorrectWins: 36; SUM: 50.76
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.375; DiffWin: 0.5; BetsNumber: 220; BetsWin:105; BetsDraw: 147; CorrectResults: 93; CorrectDraws: 57; CorrectWins: 36; SUM: 52.42
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.4; DiffWin: 0.5; BetsNumber: 229; BetsWin:105; BetsDraw: 156; CorrectResults: 94; CorrectDraws: 58; CorrectWins: 36; SUM: 47.88
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.425; DiffWin: 0.5; BetsNumber: 237; BetsWin:105; BetsDraw: 164; CorrectResults: 96; CorrectDraws: 60; CorrectWins: 36; SUM: 51.2
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.45; DiffWin: 0.5; BetsNumber: 242; BetsWin:105; BetsDraw: 169; CorrectResults: 97; CorrectDraws: 61; CorrectWins: 36; SUM: 49.51
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 0.55; BetsNumber: 204; BetsWin:95; BetsDraw: 139; CorrectResults: 88; CorrectDraws: 54; CorrectWins: 34; SUM: 53.12
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.375; DiffWin: 0.55; BetsNumber: 212; BetsWin:95; BetsDraw: 147; CorrectResults: 91; CorrectDraws: 57; CorrectWins: 34; SUM: 54.78
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.4; DiffWin: 0.55; BetsNumber: 221; BetsWin:95; BetsDraw: 156; CorrectResults: 92; CorrectDraws: 58; CorrectWins: 34; SUM: 50.24
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.425; DiffWin: 0.55; BetsNumber: 229; BetsWin:95; BetsDraw: 164; CorrectResults: 94; CorrectDraws: 60; CorrectWins: 34; SUM: 53.56
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.45; DiffWin: 0.55; BetsNumber: 234; BetsWin:95; BetsDraw: 169; CorrectResults: 95; CorrectDraws: 61; CorrectWins: 34; SUM: 51.87
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 0.6; BetsNumber: 193; BetsWin:81; BetsDraw: 139; CorrectResults: 85; CorrectDraws: 54; CorrectWins: 31; SUM: 57.75
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.375; DiffWin: 0.6; BetsNumber: 201; BetsWin:81; BetsDraw: 147; CorrectResults: 88; CorrectDraws: 57; CorrectWins: 31; SUM: 59.41
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.4; DiffWin: 0.6; BetsNumber: 210; BetsWin:81; BetsDraw: 156; CorrectResults: 89; CorrectDraws: 58; CorrectWins: 31; SUM: 54.87
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.425; DiffWin: 0.6; BetsNumber: 218; BetsWin:81; BetsDraw: 164; CorrectResults: 91; CorrectDraws: 60; CorrectWins: 31; SUM: 58.19
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.45; DiffWin: 0.6; BetsNumber: 223; BetsWin:81; BetsDraw: 169; CorrectResults: 92; CorrectDraws: 61; CorrectWins: 31; SUM: 56.5
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 0.65; BetsNumber: 186; BetsWin:72; BetsDraw: 139; CorrectResults: 80; CorrectDraws: 54; CorrectWins: 26; SUM: 51.84
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.375; DiffWin: 0.65; BetsNumber: 194; BetsWin:72; BetsDraw: 147; CorrectResults: 83; CorrectDraws: 57; CorrectWins: 26; SUM: 53.5
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.4; DiffWin: 0.65; BetsNumber: 203; BetsWin:72; BetsDraw: 156; CorrectResults: 84; CorrectDraws: 58; CorrectWins: 26; SUM: 48.96
