Liga: Bundesliga; MinCof: 1.65; DiffDraw: 0.35; DiffWin: 0.5; BetsNumber: 169; BetsWin:57; BetsDraw: 126; CorrectResults: 50; CorrectDraws: 33; CorrectWins: 17; SUM: 11.26
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 0.65; BetsNumber: 159; BetsWin:25; BetsDraw: 139; CorrectResults: 40; CorrectDraws: 35; CorrectWins: 5; SUM: 2.38
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 0.65; BetsNumber: 164; BetsWin:25; BetsDraw: 144; CorrectResults: 40; CorrectDraws: 35; CorrectWins: 5; SUM: -2.62
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 0.7; BetsNumber: 146; BetsWin:25; BetsDraw: 126; CorrectResults: 38; CorrectDraws: 33; CorrectWins: 5; SUM: 8.09
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 0.7; BetsNumber: 150; BetsWin:25; BetsDraw: 130; CorrectResults: 38; CorrectDraws: 33; CorrectWins: 5; SUM: 4.09
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 0.7; BetsNumber: 153; BetsWin:25; BetsDraw: 133; CorrectResults: 39; CorrectDraws: 34; CorrectWins: 5; SUM: 4.67
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 0.7; BetsNumber: 159; BetsWin:25; BetsDraw: 139; CorrectResults: 40; CorrectDraws: 35; CorrectWins: 5; SUM: 2.38
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 0.7; BetsNumber: 164; BetsWin:25; BetsDraw: 144; CorrectResults: 40; CorrectDraws: 35; CorrectWins: 5; SUM: -2.62
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 0.75; BetsNumber: 144; BetsWin:23; BetsDraw: 126; CorrectResults: 38; CorrectDraws: 33; CorrectWins: 5; SUM: 10.09
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 0.75; BetsNumber: 148; BetsWin:23; BetsDraw: 130; CorrectResults: 38; CorrectDraws: 33; CorrectWins: 5; SUM: 6.09
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 0.75; BetsNumber: 151; BetsWin:23; BetsDraw: 133; CorrectResults: 39; CorrectDraws: 34; CorrectWins: 5; SUM: 6.67
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 0.75; BetsNumber: 157; BetsWin:23; BetsDraw: 139; CorrectResults: 40; CorrectDraws: 35; CorrectWins: 5; SUM: 4.38
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 0.75; BetsNumber: 162; BetsWin:23; BetsDraw: 144; CorrectResults: 40; CorrectDraws: 35; CorrectWins: 5; SUM: -0.62
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 0.8; BetsNumber: 140; BetsWin:18; BetsDraw: 126; CorrectResults: 37; CorrectDraws: 33; CorrectWins: 4; SUM: 11.89
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 0.8; BetsNumber: 144; BetsWin:18; BetsDraw: 130; CorrectResults: 37; CorrectDraws: 33; CorrectWins: 4; SUM: 7.89
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 0.8; BetsNumber: 147; BetsWin:18; BetsDraw: 133; CorrectResults: 38; CorrectDraws: 34; CorrectWins: 4; SUM: 8.47
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 0.8; BetsNumber: 153; BetsWin:18; BetsDraw: 139; CorrectResults: 39; CorrectDraws: 35; CorrectWins: 4; SUM: 6.18
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 0.8; BetsNumber: 158; BetsWin:18; BetsDraw: 144; CorrectResults: 39; CorrectDraws: 35; CorrectWins: 4; SUM: 1.18
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 0.85; BetsNumber: 140; BetsWin:18; BetsDraw: 126; CorrectResults: 37; CorrectDraws: 33; CorrectWins: 4; SUM: 11.89
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 0.85; BetsNumber: 144; BetsWin:18; BetsDraw: 130; CorrectResults: 37; CorrectDraws: 33; CorrectWins: 4; SUM: 7.89
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 0.85; BetsNumber: 147; BetsWin:18; BetsDraw: 133; CorrectResults: 38; CorrectDraws: 34; CorrectWins: 4; SUM: 8.47
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 0.85; BetsNumber: 153; BetsWin:18; BetsDraw: 139; CorrectResults: 39; CorrectDraws: 35; CorrectWins: 4; SUM: 6.18
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 0.85; BetsNumber: 158; BetsWin:18; BetsDraw: 144; CorrectResults: 39; CorrectDraws: 35; CorrectWins: 4; SUM: 1.18
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 0.9; BetsNumber: 138; BetsWin:15; BetsDraw: 126; CorrectResults: 36; CorrectDraws: 33; CorrectWins: 3; SUM: 12.11
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 0.9; BetsNumber: 142; BetsWin:15; BetsDraw: 130; CorrectResults: 36; CorrectDraws: 33; CorrectWins: 3; SUM: 8.11
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 0.9; BetsNumber: 145; BetsWin:15; BetsDraw: 133; CorrectResults: 37; CorrectDraws: 34; CorrectWins: 3; SUM: 8.69
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 0.9; BetsNumber: 151; BetsWin:15; BetsDraw: 139; CorrectResults: 38; CorrectDraws: 35; CorrectWins: 3; SUM: 6.4
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 0.9; BetsNumber: 156; BetsWin:15; BetsDraw: 144; CorrectResults: 38; CorrectDraws: 35; CorrectWins: 3; SUM: 1.4
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 0.95; BetsNumber: 136; BetsWin:12; BetsDraw: 126; CorrectResults: 35; CorrectDraws: 33; CorrectWins: 2; SUM: 8.41
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 0.95; BetsNumber: 140; BetsWin:12; BetsDraw: 130; CorrectResults: 35; CorrectDraws: 33; CorrectWins: 2; SUM: 4.41
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 0.95; BetsNumber: 143; BetsWin:12; BetsDraw: 133; CorrectResults: 36; CorrectDraws: 34; CorrectWins: 2; SUM: 4.99
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 0.95; BetsNumber: 149; BetsWin:12; BetsDraw: 139; CorrectResults: 37; CorrectDraws: 35; CorrectWins: 2; SUM: 2.7
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 0.95; BetsNumber: 154; BetsWin:12; BetsDraw: 144; CorrectResults: 37; CorrectDraws: 35; CorrectWins: 2; SUM: -2.3
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 1; BetsNumber: 135; BetsWin:10; BetsDraw: 126; CorrectResults: 34; CorrectDraws: 33; CorrectWins: 1; SUM: 7.53
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 1; BetsNumber: 139; BetsWin:10; BetsDraw: 130; CorrectResults: 34; CorrectDraws: 33; CorrectWins: 1; SUM: 3.53
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 1; BetsNumber: 142; BetsWin:10; BetsDraw: 133; CorrectResults: 35; CorrectDraws: 34; CorrectWins: 1; SUM: 4.11
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 1; BetsNumber: 148; BetsWin:10; BetsDraw: 139; CorrectResults: 36; CorrectDraws: 35; CorrectWins: 1; SUM: 1.82
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 1; BetsNumber: 153; BetsWin:10; BetsDraw: 144; CorrectResults: 36; CorrectDraws: 35; CorrectWins: 1; SUM: -3.18
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 1.05; BetsNumber: 135; BetsWin:10; BetsDraw: 126; CorrectResults: 34; CorrectDraws: 33; CorrectWins: 1; SUM: 7.53
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 1.05; BetsNumber: 139; BetsWin:10; BetsDraw: 130; CorrectResults: 34; CorrectDraws: 33; CorrectWins: 1; SUM: 3.53
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 1.05; BetsNumber: 142; BetsWin:10; BetsDraw: 133; CorrectResults: 35; CorrectDraws: 34; CorrectWins: 1; SUM: 4.11
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 1.05; BetsNumber: 148; BetsWin:10; BetsDraw: 139; CorrectResults: 36; CorrectDraws: 35; CorrectWins: 1; SUM: 1.82
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 1.05; BetsNumber: 153; BetsWin:10; BetsDraw: 144; CorrectResults: 36; CorrectDraws: 35; CorrectWins: 1; SUM: -3.18
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 1.1; BetsNumber: 133; BetsWin:8; BetsDraw: 126; CorrectResults: 34; CorrectDraws: 33; CorrectWins: 1; SUM: 9.53
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 1.1; BetsNumber: 137; BetsWin:8; BetsDraw: 130; CorrectResults: 34; CorrectDraws: 33; CorrectWins: 1; SUM: 5.53
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 1.1; BetsNumber: 140; BetsWin:8; BetsDraw: 133; CorrectResults: 35; CorrectDraws: 34; CorrectWins: 1; SUM: 6.11
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 1.1; BetsNumber: 146; BetsWin:8; BetsDraw: 139; CorrectResults: 36; CorrectDraws: 35; CorrectWins: 1; SUM: 3.82
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 1.1; BetsNumber: 151; BetsWin:8; BetsDraw: 144; CorrectResults: 36; CorrectDraws: 35; CorrectWins: 1; SUM: -1.18
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 1.15; BetsNumber: 131; BetsWin:5; BetsDraw: 126; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 9.08
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 1.15; BetsNumber: 135; BetsWin:5; BetsDraw: 130; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 5.08
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 1.15; BetsNumber: 138; BetsWin:5; BetsDraw: 133; CorrectResults: 34; CorrectDraws: 34; CorrectWins: 0; SUM: 5.66
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 1.15; BetsNumber: 144; BetsWin:5; BetsDraw: 139; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: 3.37
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 1.15; BetsNumber: 149; BetsWin:5; BetsDraw: 144; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: -1.63
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 1.2; BetsNumber: 131; BetsWin:5; BetsDraw: 126; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 9.08
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 1.2; BetsNumber: 135; BetsWin:5; BetsDraw: 130; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 5.08
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 1.2; BetsNumber: 138; BetsWin:5; BetsDraw: 133; CorrectResults: 34; CorrectDraws: 34; CorrectWins: 0; SUM: 5.66
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 1.2; BetsNumber: 144; BetsWin:5; BetsDraw: 139; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: 3.37
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 1.2; BetsNumber: 149; BetsWin:5; BetsDraw: 144; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: -1.63
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 1.25; BetsNumber: 131; BetsWin:5; BetsDraw: 126; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 9.08
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 1.25; BetsNumber: 135; BetsWin:5; BetsDraw: 130; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 5.08
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 1.25; BetsNumber: 138; BetsWin:5; BetsDraw: 133; CorrectResults: 34; CorrectDraws: 34; CorrectWins: 0; SUM: 5.66
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 1.25; BetsNumber: 144; BetsWin:5; BetsDraw: 139; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: 3.37
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 1.25; BetsNumber: 149; BetsWin:5; BetsDraw: 144; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: -1.63
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 1.3; BetsNumber: 130; BetsWin:4; BetsDraw: 126; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 10.08
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 1.3; BetsNumber: 134; BetsWin:4; BetsDraw: 130; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 6.08
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 1.3; BetsNumber: 137; BetsWin:4; BetsDraw: 133; CorrectResults: 34; CorrectDraws: 34; CorrectWins: 0; SUM: 6.66
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 1.3; BetsNumber: 143; BetsWin:4; BetsDraw: 139; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: 4.37
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 1.3; BetsNumber: 148; BetsWin:4; BetsDraw: 144; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: -0.63
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 1.35; BetsNumber: 130; BetsWin:4; BetsDraw: 126; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 10.08
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 1.35; BetsNumber: 134; BetsWin:4; BetsDraw: 130; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 6.08
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 1.35; BetsNumber: 137; BetsWin:4; BetsDraw: 133; CorrectResults: 34; CorrectDraws: 34; CorrectWins: 0; SUM: 6.66
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 1.35; BetsNumber: 143; BetsWin:4; BetsDraw: 139; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: 4.37
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 1.35; BetsNumber: 148; BetsWin:4; BetsDraw: 144; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: -0.63
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 1.4; BetsNumber: 130; BetsWin:4; BetsDraw: 126; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 10.08
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 1.4; BetsNumber: 134; BetsWin:4; BetsDraw: 130; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 6.08
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 1.4; BetsNumber: 137; BetsWin:4; BetsDraw: 133; CorrectResults: 34; CorrectDraws: 34; CorrectWins: 0; SUM: 6.66
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 1.4; BetsNumber: 143; BetsWin:4; BetsDraw: 139; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: 4.37
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 1.4; BetsNumber: 148; BetsWin:4; BetsDraw: 144; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: -0.63
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 1.45; BetsNumber: 129; BetsWin:3; BetsDraw: 126; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 11.08
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 1.45; BetsNumber: 133; BetsWin:3; BetsDraw: 130; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 7.08
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 1.45; BetsNumber: 136; BetsWin:3; BetsDraw: 133; CorrectResults: 34; CorrectDraws: 34; CorrectWins: 0; SUM: 7.66
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 1.45; BetsNumber: 142; BetsWin:3; BetsDraw: 139; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: 5.37
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 1.45; BetsNumber: 147; BetsWin:3; BetsDraw: 144; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: 0.37
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 1.5; BetsNumber: 129; BetsWin:3; BetsDraw: 126; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 11.08
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 1.5; BetsNumber: 133; BetsWin:3; BetsDraw: 130; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 7.08
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 1.5; BetsNumber: 136; BetsWin:3; BetsDraw: 133; CorrectResults: 34; CorrectDraws: 34; CorrectWins: 0; SUM: 7.66
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 1.5; BetsNumber: 142; BetsWin:3; BetsDraw: 139; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: 5.37
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 1.5; BetsNumber: 147; BetsWin:3; BetsDraw: 144; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: 0.37
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 1.55; BetsNumber: 129; BetsWin:3; BetsDraw: 126; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 11.08
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 1.55; BetsNumber: 133; BetsWin:3; BetsDraw: 130; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 7.08
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 1.55; BetsNumber: 136; BetsWin:3; BetsDraw: 133; CorrectResults: 34; CorrectDraws: 34; CorrectWins: 0; SUM: 7.66
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 1.55; BetsNumber: 142; BetsWin:3; BetsDraw: 139; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: 5.37
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 1.55; BetsNumber: 147; BetsWin:3; BetsDraw: 144; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: 0.37
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.35; DiffWin: 1.6; BetsNumber: 128; BetsWin:2; BetsDraw: 126; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 12.08
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.375; DiffWin: 1.6; BetsNumber: 132; BetsWin:2; BetsDraw: 130; CorrectResults: 33; CorrectDraws: 33; CorrectWins: 0; SUM: 8.08
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.4; DiffWin: 1.6; BetsNumber: 135; BetsWin:2; BetsDraw: 133; CorrectResults: 34; CorrectDraws: 34; CorrectWins: 0; SUM: 8.66
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.425; DiffWin: 1.6; BetsNumber: 141; BetsWin:2; BetsDraw: 139; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: 6.37
Liga: Bundesliga; MinCof: 1.75; DiffDraw: 0.45; DiffWin: 1.6; BetsNumber: 146; BetsWin:2; BetsDraw: 144; CorrectResults: 35; CorrectDraws: 35; CorrectWins: 0; SUM: 1.37
Liga: Bundesliga; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 0.5; BetsNumber: 162; BetsWin:46; BetsDraw: 126; CorrectResults: 46; CorrectDraws: 33; CorrectWins: 13; SUM: 11.4
Liga: Bundesliga; MinCof: 1.8; DiffDraw: 0.375; DiffWin: 0.5; BetsNumber: 166; BetsWin:46; BetsDraw: 130; CorrectResults: 46; CorrectDraws: 33; CorrectWins: 13; SUM: 7.4
Liga: Bundesliga; MinCof: 1.8; DiffDraw: 0.4; DiffWin: 0.5; BetsNumber: 169; BetsWin:46; BetsDraw: 133; CorrectResults: 47; CorrectDraws: 34; CorrectWins: 13; SUM: 7.98
Liga: Bundesliga; MinCof: 1.8; DiffDraw: 0.425; DiffWin: 0.5; BetsNumber: 175; BetsWin:46; BetsDraw: 139; CorrectResults: 48; CorrectDraws: 35; CorrectWins: 13; SUM: 5.69
Liga: Bundesliga; MinCof: 1.8; DiffDraw: 0.45; DiffWin: 0.5; BetsNumber: 180; BetsWin:46; BetsDraw: 144; CorrectResults: 48; CorrectDraws: 35; CorrectWins: 13; SUM: 0.69
Liga: Bundesliga; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 0.55; BetsNumber: 155; BetsWin:37; BetsDraw: 126; CorrectResults: 42; CorrectDraws: 33; CorrectWins: 9; SUM: 9.38
Liga: Bundesliga; MinCof: 1.8; DiffDraw: 0.375; DiffWin: 0.55; BetsNumber: 159; BetsWin:37; BetsDraw: 130; CorrectResults: 42; CorrectDraws: 33; CorrectWins: 9; SUM: 5.38
Liga: Bundesliga; MinCof: 1.8; DiffDraw: 0.4; DiffWin: 0.55; BetsNumber: 162; BetsWin:37; BetsDraw: 133; CorrectResults: 43; CorrectDraws: 34; CorrectWins: 9; SUM: 5.96
Liga: Bundesliga; MinCof: 1.8; DiffDraw: 0.425; DiffWin: 0.55; BetsNumber: 168; BetsWin:37; BetsDraw: 139; CorrectResults: 44; CorrectDraws: 35; CorrectWins: 9; SUM: 3.67
Liga: Bundesliga; MinCof: 1.8; DiffDraw: 0.45; DiffWin: 0.55; BetsNumber: 173; BetsWin:37; BetsDraw: 144; CorrectResults: 44; CorrectDraws: 35; CorrectWins: 9; SUM: -1.33
Liga: Bundesliga; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 0.6; BetsNumber: 149; BetsWin:28; BetsDraw: 126; CorrectResults: 39; CorrectDraws: 33; CorrectWins: 6; SUM: 8.16
Liga: Bundesliga; MinCof: 1.8; DiffDraw: 0.375; DiffWin: 0.6; BetsNumber: 153; BetsWin:28; BetsDraw: 130; CorrectResults: 39; CorrectDraws: 33; CorrectWins: 6; SUM: 4.16
Liga: Bundesliga; MinCof: 1.8; DiffDraw: 0.4; DiffWin: 0.6; BetsNumber: 156; BetsWin:28; BetsDraw: 133; CorrectResults: 40; CorrectDraws: 34; CorrectWins: 6; SUM: 4.74
Liga: Bundesliga; MinCof: 1.8; DiffDraw: 0.425; DiffWin: 0.6; BetsNumber: 162; BetsWin:28; BetsDraw: 139; CorrectResults: 41; CorrectDraws: 35; CorrectWins: 6; SUM: 2.45
Liga: Bundesliga; MinCof: 1.8; DiffDraw: 0.45; DiffWin: 0.6; BetsNumber: 167; BetsWin:28; BetsDraw: 144; CorrectResults: 41; CorrectDraws: 35; CorrectWins: 6; SUM: -2.55
Liga: Bundesliga; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 0.65; BetsNumber: 144; BetsWin:22; BetsDraw: 126; CorrectResults: 37; CorrectDraws: 33; CorrectWins: 4; SUM: 8.31
Liga: Bundesliga; MinCof: 1.8; DiffDraw: 0.375; DiffWin: 0.65; BetsNumber: 148; BetsWin:22; BetsDraw: 130; CorrectResults: 37; CorrectDraws: 33; CorrectWins: 4; SUM: 4.31
Liga: Bundesliga; MinCof: 1.8; DiffDraw: 0.4; DiffWin: 0.65; BetsNumber: 151; BetsWin:22; BetsDraw: 133; CorrectResults: 38; CorrectDraws: 34; CorrectWins: 4; SUM: 4.89
Liga: Bundesliga; MinCof: 1.8; DiffDraw: 0.425; DiffWin: 0.65; BetsNumber: 157; BetsWin:22; BetsDraw: 139; CorrectResults: 39; CorrectDraws: 35; CorrectWins: 4; SUM: 2.6
Liga: Bundesliga; MinCof: 1.8; DiffDraw: 0.45; DiffWin: 0.65; BetsNumber: 162; BetsWin:22; BetsDraw: 144; CorrectResults: 39; CorrectDraws: 35; CorrectWins: 4; SUM: -2.4
Liga: Bundesliga; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 0.7; BetsNumber: 144; BetsWin:22; BetsDraw: 126; CorrectResults: 37; CorrectDraws: 33; CorrectWins: 4; SUM: 8.31
Liga: Bundesliga; MinCof: 1.8; DiffDraw: 0.375; DiffWin: 0.7; BetsNumber: 148; BetsWin:22; BetsDraw: 130; CorrectResults: 37; CorrectDraws: 33; CorrectWins: 4; SUM: 4.31
Liga: Bundesliga; MinCof: 1.8; DiffDraw: 0.4; DiffWin: 0.7; BetsNumber: 151; BetsWin:22; BetsDraw: 133; CorrectResults: 38; CorrectDraws: 34; CorrectWins: 4; SUM: 4.89
Liga: Bundesliga; MinCof: 1.8; DiffDraw: 0.425; DiffWin: 0.7; BetsNumber: 157; BetsWin:22; BetsDraw: 139; CorrectResults: 39; CorrectDraws: 35; CorrectWins: 4; SUM: 2.6
Liga: Bundesliga; MinCof: 1.8; DiffDraw: 0.45; DiffWin: 0.7; BetsNumber: 162; BetsWin:22; BetsDraw: 144; CorrectResults: 39; CorrectDraws: 35; CorrectWins: 4; SUM: -2.4
Liga: Bundesliga; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 0.75; BetsNumber: 143; BetsWin:21; BetsDraw: 126; CorrectResults: 37; CorrectDraws: 33; CorrectWins: 4; SUM: 9.31
Liga: Bundesliga; MinCof: 1.8; DiffDraw: 0.375; DiffWin: 0.75; BetsNumber: 147; BetsWin:21; BetsDraw: 130; CorrectResults: 37; CorrectDraws: 33; CorrectWins: 4; SUM: 5.31
